type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	714	1518208659220	0	0	1	0	0	1	0	1	225	36	50	261	50	50	225	36	50	261	50	50
StateGrid	714	1518208659220	1	0	1	0	0	1	0	1	79	13	50	145	93	50	79	13	50	145	93	50
StateGrid	714	1518208659220	2	1	1	0	1	1	0	1	90	37	50	17	68	50	90	37	50	17	68	50
StateGrid	714	1518208659220	3	1	0	1	0	1	0	1	187	45	50	209	35	50	209	35	50	187	45	50
StateGrid	714	1518208659220	4	0	0	1	0	0	1	1	231	35	50	159	45	50	231	35	50	159	45	50
StateGrid	714	1518208659220	5	1	0	1	0	1	0	1	280	6	50	355	86	50	355	86	50	280	6	50
StateGrid	714	1518208659220	6	0	1	0	1	0	1	1	183	66	50	42	57	50	42	57	50	183	66	50
StateGrid	714	1518208659220	7	1	0	1	1	0	1	1	161	16	50	270	97	50	161	16	50	270	97	50
StateGrid	714	1518208659220	8	0	1	0	0	1	0	1	284	63	50	224	1	50	284	63	50	224	1	50
StateGrid	714	1518208659220	9	0	0	1	1	1	0	1	26	4	50	250	42	50	250	42	50	26	4	50
StateGrid	714	1518208659220	10	0	1	0	1	0	1	1	228	21	50	308	84	50	308	84	50	228	21	50
StateGrid	714	1518208659220	11	1	1	0	0	0	1	1	164	92	50	304	95	50	304	95	50	164	92	50
StateGrid	714	1518208659220	12	1	1	0	1	1	0	1	6	45	50	248	35	50	6	45	50	248	35	50
StateGrid	714	1518208659220	13	0	1	0	1	0	1	1	27	0	50	332	59	50	332	59	50	27	0	50
StateGrid	714	1518208659220	14	1	1	0	1	1	0	1	4	20	50	238	50	50	4	20	50	238	50	50
StateGrid	714	1518208659220	15	1	1	0	0	0	1	1	112	97	50	245	45	50	245	45	50	112	97	50
StateGrid	714	1518208659220	16	0	1	0	0	1	0	1	107	27	50	324	44	50	107	27	50	324	44	50
StateGrid	714	1518208659220	17	1	0	1	1	0	1	1	69	99	50	334	92	50	69	99	50	334	92	50
StateGrid	714	1518208659220	18	0	0	1	0	0	1	1	66	23	50	123	7	50	66	23	50	123	7	50
StateGrid	714	1518208659220	19	1	1	0	1	1	0	1	301	1	50	310	95	50	301	1	50	310	95	50
