type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	565	1518208658770	0	1	1	0	1	1	0	1	252	10	50	336	75	50	252	10	50	336	75	50
StateGrid	565	1518208658770	1	1	0	1	1	0	1	1	1	26	50	277	87	50	1	26	50	277	87	50
StateGrid	565	1518208658770	2	1	0	1	0	1	0	1	241	84	50	339	91	50	339	91	50	241	84	50
StateGrid	565	1518208658770	3	1	0	1	0	1	0	1	263	19	50	67	63	50	67	63	50	263	19	50
StateGrid	565	1518208658770	4	1	1	0	1	1	0	1	359	25	50	156	40	50	359	25	50	156	40	50
StateGrid	565	1518208658770	5	0	1	0	1	0	1	1	97	17	50	89	34	50	89	34	50	97	17	50
StateGrid	565	1518208658770	6	1	0	1	0	1	0	1	222	47	50	231	75	50	231	75	50	222	47	50
StateGrid	565	1518208658770	7	1	0	1	1	0	1	1	115	59	50	45	28	50	115	59	50	45	28	50
StateGrid	565	1518208658770	8	1	1	0	1	1	0	1	18	67	50	191	18	50	18	67	50	191	18	50
StateGrid	565	1518208658770	9	1	1	0	0	0	1	1	238	42	50	100	23	50	100	23	50	238	42	50
StateGrid	565	1518208658770	10	1	1	0	0	0	1	1	106	73	50	356	21	50	356	21	50	106	73	50
StateGrid	565	1518208658770	11	0	1	0	0	1	0	1	307	82	50	215	35	50	307	82	50	215	35	50
StateGrid	565	1518208658770	12	1	1	0	1	1	0	1	173	65	50	344	62	50	173	65	50	344	62	50
StateGrid	565	1518208658770	13	0	1	0	1	0	1	1	181	22	50	141	75	50	141	75	50	181	22	50
StateGrid	565	1518208658770	14	0	1	0	1	0	1	1	227	58	50	194	73	50	194	73	50	227	58	50
StateGrid	565	1518208658770	15	1	0	1	1	0	1	1	15	18	50	72	16	50	15	18	50	72	16	50
StateGrid	565	1518208658770	16	0	0	1	1	1	0	1	120	92	50	182	49	50	182	49	50	120	92	50
StateGrid	565	1518208658770	17	0	0	1	0	0	1	1	210	55	50	218	71	50	210	55	50	218	71	50
StateGrid	565	1518208658770	18	0	1	0	0	1	0	1	352	57	50	213	99	50	352	57	50	213	99	50
StateGrid	565	1518208658770	19	0	0	1	0	0	1	1	359	80	50	340	93	50	359	80	50	340	93	50
