type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	78	1518208657899	0	0	0	1	0	0	1	1	277	0	50	158	8	50	277	0	50	158	8	50
StateGrid	78	1518208657899	1	1	1	0	1	1	0	1	354	56	50	171	53	50	354	56	50	171	53	50
StateGrid	78	1518208657899	2	1	0	1	1	0	1	1	71	18	50	192	18	50	71	18	50	192	18	50
StateGrid	78	1518208657899	3	0	1	0	1	0	1	1	197	76	50	168	96	50	168	96	50	197	76	50
StateGrid	78	1518208657899	4	0	0	1	1	1	0	1	17	49	50	68	23	50	68	23	50	17	49	50
StateGrid	78	1518208657899	5	0	0	1	1	1	0	1	215	59	50	45	8	50	45	8	50	215	59	50
StateGrid	78	1518208657899	6	1	1	0	0	0	1	1	26	70	50	68	25	50	68	25	50	26	70	50
StateGrid	78	1518208657899	7	1	0	1	1	0	1	1	88	95	50	270	25	50	88	95	50	270	25	50
StateGrid	78	1518208657899	8	1	1	0	0	0	1	1	303	19	50	171	86	50	171	86	50	303	19	50
StateGrid	78	1518208657899	9	0	0	1	1	1	0	1	9	69	50	286	50	50	286	50	50	9	69	50
StateGrid	78	1518208657899	10	0	1	0	0	1	0	1	43	30	50	178	13	50	43	30	50	178	13	50
StateGrid	78	1518208657899	11	1	0	1	0	1	0	1	0	46	50	255	90	50	255	90	50	0	46	50
StateGrid	78	1518208657900	12	0	0	1	0	0	1	1	356	99	50	87	49	50	356	99	50	87	49	50
StateGrid	78	1518208657900	13	0	0	1	1	1	0	1	166	11	50	92	40	50	92	40	50	166	11	50
StateGrid	78	1518208657900	14	1	0	1	1	0	1	1	205	62	50	119	10	50	205	62	50	119	10	50
StateGrid	78	1518208657900	15	1	0	1	0	1	0	1	53	14	50	227	76	50	227	76	50	53	14	50
StateGrid	78	1518208657900	16	0	0	1	0	0	1	1	302	98	50	162	24	50	302	98	50	162	24	50
StateGrid	78	1518208657900	17	1	1	0	0	0	1	1	75	37	50	86	67	50	86	67	50	75	37	50
StateGrid	78	1518208657900	18	0	1	0	1	0	1	1	356	64	50	336	47	50	336	47	50	356	64	50
StateGrid	78	1518208657900	19	1	0	1	1	0	1	1	179	36	50	344	37	50	179	36	50	344	37	50
