type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	950	1518208659600	0	1	1	0	1	1	0	1	215	21	50	242	61	50	215	21	50	242	61	50
StateGrid	950	1518208659600	1	0	1	0	0	1	0	1	181	85	50	267	22	50	181	85	50	267	22	50
StateGrid	950	1518208659600	2	1	0	1	1	0	1	1	150	23	50	90	33	50	150	23	50	90	33	50
StateGrid	950	1518208659600	3	1	1	0	0	0	1	1	358	12	50	24	8	50	24	8	50	358	12	50
StateGrid	950	1518208659600	4	0	0	1	0	0	1	1	211	25	50	89	39	50	211	25	50	89	39	50
StateGrid	950	1518208659600	5	1	1	0	0	0	1	1	295	50	50	270	19	50	270	19	50	295	50	50
StateGrid	950	1518208659600	6	1	0	1	1	0	1	1	198	54	50	203	72	50	198	54	50	203	72	50
StateGrid	950	1518208659600	7	0	0	1	1	1	0	1	145	17	50	263	82	50	263	82	50	145	17	50
StateGrid	950	1518208659600	8	1	0	1	0	1	0	1	289	67	50	254	84	50	254	84	50	289	67	50
StateGrid	950	1518208659600	9	1	1	0	0	0	1	1	93	86	50	27	35	50	27	35	50	93	86	50
StateGrid	950	1518208659604	10	1	1	0	0	0	1	1	138	38	50	277	80	50	277	80	50	138	38	50
StateGrid	950	1518208659604	11	1	1	0	0	0	1	1	278	23	50	198	27	50	198	27	50	278	23	50
StateGrid	950	1518208659604	12	1	1	0	0	0	1	1	59	91	50	219	83	50	219	83	50	59	91	50
StateGrid	950	1518208659604	13	1	0	1	1	0	1	1	348	33	50	3	57	50	348	33	50	3	57	50
StateGrid	950	1518208659604	14	1	1	0	0	0	1	1	181	76	50	277	21	50	277	21	50	181	76	50
StateGrid	950	1518208659604	15	1	0	1	0	1	0	1	178	59	50	112	3	50	112	3	50	178	59	50
StateGrid	950	1518208659604	16	1	0	1	0	1	0	1	223	67	50	304	26	50	304	26	50	223	67	50
StateGrid	950	1518208659604	17	0	0	1	0	0	1	1	336	60	50	286	12	50	336	60	50	286	12	50
StateGrid	950	1518208659604	18	1	1	0	1	1	0	1	48	80	50	316	48	50	48	80	50	316	48	50
StateGrid	950	1518208659604	19	0	1	0	1	0	1	1	16	32	50	302	17	50	302	17	50	16	32	50
