type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	668	1518208659142	0	1	0	1	0	1	0	1	123	45	50	108	18	50	108	18	50	123	45	50
StateGrid	668	1518208659143	1	0	1	0	1	0	1	1	209	18	50	291	56	50	291	56	50	209	18	50
StateGrid	668	1518208659143	2	0	0	1	0	0	1	1	137	33	50	207	37	50	137	33	50	207	37	50
StateGrid	668	1518208659143	3	0	0	1	1	1	0	1	211	71	50	232	6	50	232	6	50	211	71	50
StateGrid	668	1518208659143	4	1	1	0	1	1	0	1	18	53	50	74	2	50	18	53	50	74	2	50
StateGrid	668	1518208659143	5	1	0	1	1	0	1	1	227	0	50	259	8	50	227	0	50	259	8	50
StateGrid	668	1518208659143	6	1	1	0	0	0	1	1	222	30	50	49	13	50	49	13	50	222	30	50
StateGrid	668	1518208659143	7	0	1	0	1	0	1	1	186	88	50	11	28	50	11	28	50	186	88	50
StateGrid	668	1518208659143	8	1	0	1	0	1	0	1	0	61	50	202	72	50	202	72	50	0	61	50
StateGrid	668	1518208659143	9	0	0	1	0	0	1	1	132	24	50	155	70	50	132	24	50	155	70	50
StateGrid	668	1518208659143	10	1	0	1	0	1	0	1	312	97	50	262	56	50	262	56	50	312	97	50
StateGrid	668	1518208659143	11	1	1	0	1	1	0	1	34	61	50	125	73	50	34	61	50	125	73	50
StateGrid	668	1518208659143	12	1	0	1	0	1	0	1	136	62	50	323	9	50	323	9	50	136	62	50
StateGrid	668	1518208659143	13	1	0	1	1	0	1	1	327	67	50	344	77	50	327	67	50	344	77	50
StateGrid	668	1518208659143	14	1	0	1	0	1	0	1	218	22	50	91	6	50	91	6	50	218	22	50
StateGrid	668	1518208659143	15	0	1	0	1	0	1	1	339	23	50	80	32	50	80	32	50	339	23	50
StateGrid	668	1518208659143	16	0	1	0	1	0	1	1	241	0	50	194	86	50	194	86	50	241	0	50
StateGrid	668	1518208659143	17	1	0	1	0	1	0	1	235	67	50	76	57	50	76	57	50	235	67	50
StateGrid	668	1518208659143	18	0	0	1	0	0	1	1	93	36	50	145	45	50	93	36	50	145	45	50
StateGrid	668	1518208659143	19	1	1	0	1	1	0	1	322	23	50	342	71	50	322	23	50	342	71	50
