type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	104	1518208657948	0	0	0	1	1	1	0	1	128	60	50	262	63	50	262	63	50	128	60	50
StateGrid	104	1518208657949	1	1	1	0	0	0	1	1	202	50	50	100	67	50	100	67	50	202	50	50
StateGrid	104	1518208657949	2	1	0	1	1	0	1	1	353	76	50	132	26	50	353	76	50	132	26	50
StateGrid	104	1518208657949	3	0	1	0	0	1	0	1	197	21	50	85	23	50	197	21	50	85	23	50
StateGrid	104	1518208657949	4	0	0	1	0	0	1	1	277	63	50	125	95	50	277	63	50	125	95	50
StateGrid	104	1518208657949	5	0	1	0	1	0	1	1	136	59	50	38	27	50	38	27	50	136	59	50
StateGrid	104	1518208657949	6	1	0	1	0	1	0	1	137	98	50	312	53	50	312	53	50	137	98	50
StateGrid	104	1518208657949	7	1	1	0	0	0	1	1	317	10	50	338	34	50	338	34	50	317	10	50
StateGrid	104	1518208657949	8	1	1	0	0	0	1	1	129	74	50	63	11	50	63	11	50	129	74	50
StateGrid	104	1518208657950	9	1	0	1	0	1	0	1	145	82	50	208	62	50	208	62	50	145	82	50
StateGrid	104	1518208657950	10	0	1	0	0	1	0	1	0	30	50	173	90	50	0	30	50	173	90	50
StateGrid	104	1518208657950	11	1	1	0	1	1	0	1	43	35	50	93	76	50	43	35	50	93	76	50
StateGrid	104	1518208657950	12	0	0	1	1	1	0	1	244	45	50	48	75	50	48	75	50	244	45	50
StateGrid	104	1518208657950	13	0	0	1	0	0	1	1	301	64	50	294	84	50	301	64	50	294	84	50
StateGrid	104	1518208657950	14	1	0	1	0	1	0	1	253	56	50	169	44	50	169	44	50	253	56	50
StateGrid	104	1518208657950	15	1	1	0	0	0	1	1	92	94	50	299	22	50	299	22	50	92	94	50
StateGrid	104	1518208657950	16	0	0	1	1	1	0	1	121	70	50	77	20	50	77	20	50	121	70	50
StateGrid	104	1518208657950	17	1	1	0	0	0	1	1	242	91	50	214	95	50	214	95	50	242	91	50
StateGrid	104	1518208657950	18	0	1	0	1	0	1	1	122	94	50	257	90	50	257	90	50	122	94	50
StateGrid	104	1518208657950	19	0	0	1	0	0	1	1	170	50	50	36	66	50	170	50	50	36	66	50
