type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	379	1518208658419	0	0	1	0	0	1	0	1	76	22	50	296	29	50	76	22	50	296	29	50
StateGrid	379	1518208658419	1	0	1	0	0	1	0	1	261	47	50	193	8	50	261	47	50	193	8	50
StateGrid	379	1518208658419	2	0	0	1	1	1	0	1	232	97	50	234	71	50	234	71	50	232	97	50
StateGrid	379	1518208658419	3	1	0	1	0	1	0	1	264	95	50	49	54	50	49	54	50	264	95	50
StateGrid	379	1518208658419	4	0	0	1	1	1	0	1	81	80	50	88	41	50	88	41	50	81	80	50
StateGrid	379	1518208658419	5	1	1	0	1	1	0	1	288	7	50	94	79	50	288	7	50	94	79	50
StateGrid	379	1518208658419	6	1	1	0	1	1	0	1	223	10	50	249	44	50	223	10	50	249	44	50
StateGrid	379	1518208658419	7	1	0	1	1	0	1	1	145	0	50	207	58	50	145	0	50	207	58	50
StateGrid	379	1518208658419	8	0	1	0	0	1	0	1	245	73	50	181	44	50	245	73	50	181	44	50
StateGrid	379	1518208658419	9	1	0	1	1	0	1	1	90	53	50	349	70	50	90	53	50	349	70	50
StateGrid	379	1518208658419	10	1	0	1	1	0	1	1	110	81	50	173	19	50	110	81	50	173	19	50
StateGrid	379	1518208658419	11	1	0	1	0	1	0	1	61	15	50	220	16	50	220	16	50	61	15	50
StateGrid	379	1518208658419	12	1	1	0	0	0	1	1	347	68	50	334	33	50	334	33	50	347	68	50
StateGrid	379	1518208658419	13	0	0	1	1	1	0	1	323	77	50	127	38	50	127	38	50	323	77	50
StateGrid	379	1518208658419	14	0	1	0	0	1	0	1	350	35	50	267	97	50	350	35	50	267	97	50
StateGrid	379	1518208658419	15	0	0	1	0	0	1	1	172	75	50	232	87	50	172	75	50	232	87	50
StateGrid	379	1518208658419	16	0	1	0	1	0	1	1	114	91	50	229	96	50	229	96	50	114	91	50
StateGrid	379	1518208658419	17	0	0	1	0	0	1	1	172	66	50	105	85	50	172	66	50	105	85	50
StateGrid	379	1518208658419	18	0	1	0	1	0	1	1	130	57	50	87	77	50	87	77	50	130	57	50
StateGrid	379	1518208658419	19	1	1	0	0	0	1	1	47	80	50	184	75	50	184	75	50	47	80	50
