type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	934	1518208659586	0	0	1	0	1	0	1	1	39	75	50	229	75	50	229	75	50	39	75	50
StateGrid	934	1518208659586	1	1	1	0	1	1	0	1	348	11	50	187	99	50	348	11	50	187	99	50
StateGrid	934	1518208659587	2	0	1	0	0	1	0	1	122	74	50	283	45	50	122	74	50	283	45	50
StateGrid	934	1518208659587	3	1	1	0	0	0	1	1	301	54	50	8	95	50	8	95	50	301	54	50
StateGrid	934	1518208659587	4	0	0	1	1	1	0	1	110	78	50	288	85	50	288	85	50	110	78	50
StateGrid	934	1518208659587	5	1	1	0	0	0	1	1	141	87	50	297	48	50	297	48	50	141	87	50
StateGrid	934	1518208659587	6	1	0	1	1	0	1	1	112	56	50	107	55	50	112	56	50	107	55	50
StateGrid	934	1518208659587	7	1	0	1	1	0	1	1	256	14	50	345	74	50	256	14	50	345	74	50
StateGrid	934	1518208659587	8	1	0	1	1	0	1	1	89	9	50	83	40	50	89	9	50	83	40	50
StateGrid	934	1518208659587	9	1	1	0	1	1	0	1	303	77	50	47	44	50	303	77	50	47	44	50
StateGrid	934	1518208659587	10	0	0	1	0	0	1	1	245	16	50	334	37	50	245	16	50	334	37	50
StateGrid	934	1518208659587	11	0	0	1	1	1	0	1	179	74	50	275	91	50	275	91	50	179	74	50
StateGrid	934	1518208659587	12	0	0	1	0	0	1	1	119	73	50	124	42	50	119	73	50	124	42	50
StateGrid	934	1518208659587	13	0	0	1	0	0	1	1	338	13	50	2	83	50	338	13	50	2	83	50
StateGrid	934	1518208659587	14	1	0	1	0	1	0	1	6	35	50	143	88	50	143	88	50	6	35	50
StateGrid	934	1518208659587	15	1	0	1	0	1	0	1	16	24	50	18	97	50	18	97	50	16	24	50
StateGrid	934	1518208659587	16	1	1	0	1	1	0	1	15	47	50	51	26	50	15	47	50	51	26	50
StateGrid	934	1518208659587	17	1	1	0	0	0	1	1	226	99	50	212	94	50	212	94	50	226	99	50
StateGrid	934	1518208659587	18	1	1	0	0	0	1	1	339	6	50	112	91	50	112	91	50	339	6	50
StateGrid	934	1518208659587	19	1	0	1	1	0	1	1	180	64	50	257	83	50	180	64	50	257	83	50
