type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	464	1518208658581	0	0	1	0	0	1	0	1	11	35	50	245	87	50	11	35	50	245	87	50
StateGrid	464	1518208658581	1	0	1	0	1	0	1	1	125	27	50	311	51	50	311	51	50	125	27	50
StateGrid	464	1518208658581	2	0	1	0	0	1	0	1	108	18	50	276	75	50	108	18	50	276	75	50
StateGrid	464	1518208658581	3	1	0	1	0	1	0	1	18	0	50	212	41	50	212	41	50	18	0	50
StateGrid	464	1518208658581	4	1	0	1	1	0	1	1	122	65	50	176	73	50	122	65	50	176	73	50
StateGrid	464	1518208658581	5	1	0	1	1	0	1	1	28	79	50	204	81	50	28	79	50	204	81	50
StateGrid	464	1518208658581	6	0	1	0	0	1	0	1	36	77	50	266	38	50	36	77	50	266	38	50
StateGrid	464	1518208658581	7	0	1	0	0	1	0	1	192	7	50	191	63	50	192	7	50	191	63	50
StateGrid	464	1518208658581	8	0	0	1	1	1	0	1	163	9	50	105	57	50	105	57	50	163	9	50
StateGrid	464	1518208658581	9	1	0	1	1	0	1	1	229	48	50	119	57	50	229	48	50	119	57	50
StateGrid	464	1518208658581	10	0	0	1	0	0	1	1	260	57	50	127	3	50	260	57	50	127	3	50
StateGrid	464	1518208658581	11	0	1	0	1	0	1	1	170	70	50	161	22	50	161	22	50	170	70	50
StateGrid	464	1518208658581	12	0	1	0	0	1	0	1	339	11	50	212	99	50	339	11	50	212	99	50
StateGrid	464	1518208658581	13	1	0	1	1	0	1	1	264	23	50	145	0	50	264	23	50	145	0	50
StateGrid	464	1518208658581	14	0	0	1	0	0	1	1	288	34	50	53	33	50	288	34	50	53	33	50
StateGrid	464	1518208658581	15	0	0	1	0	0	1	1	231	26	50	48	96	50	231	26	50	48	96	50
StateGrid	464	1518208658581	16	0	1	0	1	0	1	1	56	50	50	235	34	50	235	34	50	56	50	50
StateGrid	464	1518208658581	17	1	1	0	0	0	1	1	72	44	50	270	52	50	270	52	50	72	44	50
StateGrid	464	1518208658581	18	0	1	0	1	0	1	1	59	6	50	295	36	50	295	36	50	59	6	50
StateGrid	464	1518208658581	19	1	1	0	1	1	0	1	292	76	50	200	30	50	292	76	50	200	30	50
