type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	680	1518208659160	0	1	1	0	0	0	1	1	321	52	50	226	30	50	226	30	50	321	52	50
StateGrid	680	1518208659160	1	1	0	1	1	0	1	1	346	22	50	123	0	50	346	22	50	123	0	50
StateGrid	680	1518208659160	2	1	1	0	0	0	1	1	247	41	50	90	64	50	90	64	50	247	41	50
StateGrid	680	1518208659160	3	1	0	1	0	1	0	1	281	79	50	304	77	50	304	77	50	281	79	50
StateGrid	680	1518208659160	4	1	0	1	1	0	1	1	72	44	50	94	46	50	72	44	50	94	46	50
StateGrid	680	1518208659160	5	1	0	1	1	0	1	1	133	33	50	21	76	50	133	33	50	21	76	50
StateGrid	680	1518208659160	6	0	1	0	1	0	1	1	239	93	50	241	9	50	241	9	50	239	93	50
StateGrid	680	1518208659160	7	0	1	0	0	1	0	1	56	29	50	133	85	50	56	29	50	133	85	50
StateGrid	680	1518208659160	8	1	1	0	1	1	0	1	288	89	50	278	44	50	288	89	50	278	44	50
StateGrid	680	1518208659160	9	1	0	1	1	0	1	1	198	4	50	189	12	50	198	4	50	189	12	50
StateGrid	680	1518208659160	10	0	0	1	0	0	1	1	153	96	50	231	92	50	153	96	50	231	92	50
StateGrid	680	1518208659160	11	1	1	0	1	1	0	1	25	47	50	232	93	50	25	47	50	232	93	50
StateGrid	680	1518208659160	12	0	0	1	0	0	1	1	238	93	50	350	52	50	238	93	50	350	52	50
StateGrid	680	1518208659160	13	0	0	1	1	1	0	1	219	0	50	259	41	50	259	41	50	219	0	50
StateGrid	680	1518208659160	14	1	1	0	1	1	0	1	44	59	50	48	50	50	44	59	50	48	50	50
StateGrid	680	1518208659160	15	1	0	1	0	1	0	1	65	45	50	274	75	50	274	75	50	65	45	50
StateGrid	680	1518208659160	16	0	1	0	1	0	1	1	196	54	50	337	11	50	337	11	50	196	54	50
StateGrid	680	1518208659160	17	1	1	0	1	1	0	1	235	91	50	358	46	50	235	91	50	358	46	50
StateGrid	680	1518208659160	18	1	0	1	1	0	1	1	304	57	50	323	47	50	304	57	50	323	47	50
StateGrid	680	1518208659160	19	1	0	1	1	0	1	1	344	57	50	21	65	50	344	57	50	21	65	50
