type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	233	1518208658170	0	0	0	1	1	1	0	1	224	26	50	242	64	50	242	64	50	224	26	50
StateGrid	233	1518208658170	1	1	0	1	0	1	0	1	260	54	50	333	92	50	333	92	50	260	54	50
StateGrid	233	1518208658170	2	0	0	1	1	1	0	1	346	59	50	195	60	50	195	60	50	346	59	50
StateGrid	233	1518208658170	3	0	0	1	1	1	0	1	138	1	50	199	66	50	199	66	50	138	1	50
StateGrid	233	1518208658170	4	1	0	1	0	1	0	1	80	73	50	178	38	50	178	38	50	80	73	50
StateGrid	233	1518208658170	5	1	1	0	1	1	0	1	0	93	50	272	59	50	0	93	50	272	59	50
StateGrid	233	1518208658170	6	0	0	1	1	1	0	1	232	74	50	261	43	50	261	43	50	232	74	50
StateGrid	233	1518208658170	7	0	0	1	0	0	1	1	22	47	50	21	0	50	22	47	50	21	0	50
StateGrid	233	1518208658170	8	0	0	1	1	1	0	1	158	78	50	60	31	50	60	31	50	158	78	50
StateGrid	233	1518208658170	9	0	0	1	1	1	0	1	153	87	50	14	74	50	14	74	50	153	87	50
StateGrid	233	1518208658170	10	1	0	1	1	0	1	1	80	47	50	338	58	50	80	47	50	338	58	50
StateGrid	233	1518208658170	11	0	0	1	0	0	1	1	85	94	50	151	53	50	85	94	50	151	53	50
StateGrid	233	1518208658170	12	1	0	1	1	0	1	1	166	87	50	21	5	50	166	87	50	21	5	50
StateGrid	233	1518208658170	13	1	0	1	1	0	1	1	8	65	50	223	23	50	8	65	50	223	23	50
StateGrid	233	1518208658170	14	0	0	1	1	1	0	1	296	40	50	129	65	50	129	65	50	296	40	50
StateGrid	233	1518208658170	15	1	1	0	1	1	0	1	171	58	50	177	12	50	171	58	50	177	12	50
StateGrid	233	1518208658170	16	0	1	0	1	0	1	1	115	73	50	230	44	50	230	44	50	115	73	50
StateGrid	233	1518208658170	17	0	0	1	1	1	0	1	8	88	50	146	38	50	146	38	50	8	88	50
StateGrid	233	1518208658170	18	1	0	1	1	0	1	1	230	98	50	331	68	50	230	98	50	331	68	50
StateGrid	233	1518208658170	19	0	0	1	0	0	1	1	117	59	50	91	67	50	117	59	50	91	67	50
