type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	324	1518208658327	0	1	1	0	0	0	1	1	14	26	50	189	0	50	189	0	50	14	26	50
StateGrid	324	1518208658327	1	1	1	0	1	1	0	1	30	9	50	273	85	50	30	9	50	273	85	50
StateGrid	324	1518208658327	2	1	1	0	0	0	1	1	321	81	50	183	1	50	183	1	50	321	81	50
StateGrid	324	1518208658328	3	1	0	1	1	0	1	1	248	50	50	315	87	50	248	50	50	315	87	50
StateGrid	324	1518208658328	4	0	0	1	1	1	0	1	17	46	50	286	22	50	286	22	50	17	46	50
StateGrid	324	1518208658328	5	1	1	0	0	0	1	1	51	61	50	56	99	50	56	99	50	51	61	50
StateGrid	324	1518208658328	6	1	0	1	1	0	1	1	184	92	50	216	13	50	184	92	50	216	13	50
StateGrid	324	1518208658328	7	1	1	0	0	0	1	1	180	61	50	98	64	50	98	64	50	180	61	50
StateGrid	324	1518208658328	8	0	0	1	0	0	1	1	183	70	50	334	73	50	183	70	50	334	73	50
StateGrid	324	1518208658328	9	1	1	0	1	1	0	1	68	39	50	161	76	50	68	39	50	161	76	50
StateGrid	324	1518208658328	10	0	1	0	0	1	0	1	3	71	50	152	79	50	3	71	50	152	79	50
StateGrid	324	1518208658328	11	1	1	0	0	0	1	1	121	31	50	199	17	50	199	17	50	121	31	50
StateGrid	324	1518208658328	12	0	1	0	0	1	0	1	316	36	50	234	10	50	316	36	50	234	10	50
StateGrid	324	1518208658328	13	0	1	0	0	1	0	1	217	33	50	322	89	50	217	33	50	322	89	50
StateGrid	324	1518208658328	14	1	0	1	0	1	0	1	121	26	50	226	35	50	226	35	50	121	26	50
StateGrid	324	1518208658328	15	0	0	1	1	1	0	1	226	85	50	150	2	50	150	2	50	226	85	50
StateGrid	324	1518208658329	16	1	0	1	0	1	0	1	320	37	50	278	34	50	278	34	50	320	37	50
StateGrid	324	1518208658329	17	0	0	1	0	0	1	1	342	10	50	132	80	50	342	10	50	132	80	50
StateGrid	324	1518208658329	18	1	1	0	0	0	1	1	32	45	50	23	2	50	23	2	50	32	45	50
StateGrid	324	1518208658329	19	1	0	1	0	1	0	1	163	49	50	220	84	50	220	84	50	163	49	50
