type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	45	1518208657815	0	1	1	0	0	0	1	1	114	56	50	208	84	50	208	84	50	114	56	50
StateGrid	45	1518208657815	1	0	1	0	0	1	0	1	115	13	50	258	48	50	115	13	50	258	48	50
StateGrid	45	1518208657815	2	1	0	1	0	1	0	1	93	55	50	127	89	50	127	89	50	93	55	50
StateGrid	45	1518208657815	3	1	1	0	0	0	1	1	313	60	50	92	42	50	92	42	50	313	60	50
StateGrid	45	1518208657815	4	1	1	0	0	0	1	1	293	33	50	158	4	50	158	4	50	293	33	50
StateGrid	45	1518208657815	5	1	0	1	1	0	1	1	28	10	50	127	25	50	28	10	50	127	25	50
StateGrid	45	1518208657815	6	0	0	1	1	1	0	1	331	71	50	75	32	50	75	32	50	331	71	50
StateGrid	45	1518208657815	7	1	1	0	1	1	0	1	122	74	50	338	24	50	122	74	50	338	24	50
StateGrid	45	1518208657815	8	0	0	1	1	1	0	1	318	21	50	251	5	50	251	5	50	318	21	50
StateGrid	45	1518208657815	9	1	0	1	0	1	0	1	229	59	50	24	19	50	24	19	50	229	59	50
StateGrid	45	1518208657815	10	1	0	1	0	1	0	1	3	77	50	110	52	50	110	52	50	3	77	50
StateGrid	45	1518208657815	11	0	0	1	0	0	1	1	45	14	50	169	22	50	45	14	50	169	22	50
StateGrid	45	1518208657815	12	0	0	1	0	0	1	1	350	45	50	89	37	50	350	45	50	89	37	50
StateGrid	45	1518208657815	13	1	1	0	0	0	1	1	19	83	50	180	7	50	180	7	50	19	83	50
StateGrid	45	1518208657815	14	0	0	1	1	1	0	1	143	62	50	308	87	50	308	87	50	143	62	50
StateGrid	45	1518208657815	15	1	0	1	0	1	0	1	156	77	50	171	93	50	171	93	50	156	77	50
StateGrid	45	1518208657815	16	1	0	1	0	1	0	1	207	93	50	137	84	50	137	84	50	207	93	50
StateGrid	45	1518208657815	17	0	0	1	1	1	0	1	71	10	50	324	90	50	324	90	50	71	10	50
StateGrid	45	1518208657815	18	0	1	0	1	0	1	1	229	24	50	353	20	50	353	20	50	229	24	50
StateGrid	45	1518208657815	19	1	1	0	1	1	0	1	19	87	50	12	55	50	19	87	50	12	55	50
