type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	350	1518208658367	0	1	0	1	0	1	0	1	278	47	50	241	81	50	241	81	50	278	47	50
StateGrid	350	1518208658367	1	1	1	0	0	0	1	1	325	26	50	124	23	50	124	23	50	325	26	50
StateGrid	350	1518208658367	2	1	0	1	0	1	0	1	132	3	50	195	72	50	195	72	50	132	3	50
StateGrid	350	1518208658367	3	1	0	1	0	1	0	1	62	24	50	306	61	50	306	61	50	62	24	50
StateGrid	350	1518208658367	4	1	0	1	0	1	0	1	321	52	50	124	82	50	124	82	50	321	52	50
StateGrid	350	1518208658367	5	1	0	1	0	1	0	1	258	79	50	148	64	50	148	64	50	258	79	50
StateGrid	350	1518208658367	6	0	1	0	0	1	0	1	114	5	50	122	7	50	114	5	50	122	7	50
StateGrid	350	1518208658367	7	0	0	1	0	0	1	1	338	43	50	358	16	50	338	43	50	358	16	50
StateGrid	350	1518208658367	8	1	1	0	1	1	0	1	32	25	50	206	19	50	32	25	50	206	19	50
StateGrid	350	1518208658367	9	1	0	1	1	0	1	1	168	14	50	347	33	50	168	14	50	347	33	50
StateGrid	350	1518208658367	10	0	0	1	1	1	0	1	80	22	50	133	12	50	133	12	50	80	22	50
StateGrid	350	1518208658367	11	1	0	1	1	0	1	1	324	16	50	48	56	50	324	16	50	48	56	50
StateGrid	350	1518208658367	12	0	1	0	0	1	0	1	133	49	50	352	61	50	133	49	50	352	61	50
StateGrid	350	1518208658367	13	1	1	0	0	0	1	1	129	21	50	174	36	50	174	36	50	129	21	50
StateGrid	350	1518208658367	14	1	0	1	1	0	1	1	119	37	50	279	32	50	119	37	50	279	32	50
StateGrid	350	1518208658367	15	1	1	0	0	0	1	1	263	35	50	61	61	50	61	61	50	263	35	50
StateGrid	350	1518208658367	16	1	0	1	0	1	0	1	68	83	50	187	95	50	187	95	50	68	83	50
StateGrid	350	1518208658367	17	0	0	1	0	0	1	1	258	90	50	102	40	50	258	90	50	102	40	50
StateGrid	350	1518208658367	18	0	0	1	0	0	1	1	20	97	50	299	19	50	20	97	50	299	19	50
StateGrid	350	1518208658367	19	0	1	0	0	1	0	1	246	50	50	51	77	50	246	50	50	51	77	50
