type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	185	1518208658109	0	1	1	0	0	0	1	1	227	83	50	128	40	50	128	40	50	227	83	50
StateGrid	185	1518208658109	1	1	0	1	1	0	1	1	240	23	50	309	64	50	240	23	50	309	64	50
StateGrid	185	1518208658109	2	0	0	1	0	0	1	1	34	0	50	36	7	50	34	0	50	36	7	50
StateGrid	185	1518208658109	3	0	0	1	0	0	1	1	355	33	50	286	73	50	355	33	50	286	73	50
StateGrid	185	1518208658109	4	0	0	1	1	1	0	1	100	43	50	297	78	50	297	78	50	100	43	50
StateGrid	185	1518208658109	5	1	0	1	0	1	0	1	175	68	50	347	25	50	347	25	50	175	68	50
StateGrid	185	1518208658109	6	0	0	1	1	1	0	1	117	73	50	157	41	50	157	41	50	117	73	50
StateGrid	185	1518208658109	7	0	1	0	0	1	0	1	45	64	50	222	35	50	45	64	50	222	35	50
StateGrid	185	1518208658109	8	0	1	0	0	1	0	1	18	79	50	170	65	50	18	79	50	170	65	50
StateGrid	185	1518208658109	9	0	1	0	0	1	0	1	287	83	50	78	97	50	287	83	50	78	97	50
StateGrid	185	1518208658109	10	1	0	1	1	0	1	1	337	43	50	206	57	50	337	43	50	206	57	50
StateGrid	185	1518208658109	11	0	1	0	0	1	0	1	294	90	50	163	27	50	294	90	50	163	27	50
StateGrid	185	1518208658109	12	0	1	0	0	1	0	1	219	17	50	336	40	50	219	17	50	336	40	50
StateGrid	185	1518208658109	13	0	0	1	0	0	1	1	77	84	50	67	68	50	77	84	50	67	68	50
StateGrid	185	1518208658109	14	0	1	0	0	1	0	1	21	24	50	183	91	50	21	24	50	183	91	50
StateGrid	185	1518208658109	15	1	1	0	1	1	0	1	241	48	50	295	81	50	241	48	50	295	81	50
StateGrid	185	1518208658109	16	0	1	0	1	0	1	1	60	78	50	16	4	50	16	4	50	60	78	50
StateGrid	185	1518208658109	17	1	0	1	1	0	1	1	188	6	50	218	90	50	188	6	50	218	90	50
StateGrid	185	1518208658109	18	1	1	0	0	0	1	1	181	47	50	315	84	50	315	84	50	181	47	50
StateGrid	185	1518208658109	19	0	1	0	1	0	1	1	130	18	50	217	55	50	217	55	50	130	18	50
